message,segment,proof,arm,n,lift_raw,msg_marginal,lift_shrunk,shrink_weight,ci_low,ci_high
2,1,2,2,36,-0.11485562056769695,-0.03353937878975909,-0.0918134417837635,0.7166349762344145,-0.21791257,0.050508752
2,1,3,1,42,-0.09247864610220334,-0.03353937878975909,-0.07755927626137242,0.746868759637925,-0.2628539,0.111410625
2,1,3,2,41,0.11518658032615392,-0.03353937878975909,0.07685780901424236,0.742285936229605,-0.06734911,0.20411357
2,2,1,1,27,0.0011888427997708876,-0.03353937878975909,-0.010799788698493204,0.6547870593558273,-0.14753027,0.12287307
2,2,1,2,30,0.15194592290354877,-0.03353937878975909,0.0922566377384324,0.6781993795723497,-0.107186705,0.25011232
2,2,2,1,18,-0.055594197995288086,-0.03353937878975909,-0.04585485766328612,0.5584030754801934,-0.20083833,0.102357246
2,2,2,2,29,0.07261746288113238,-0.03353937878975909,0.037665989789946924,0.6707562834287933,-0.13411348,0.18781461
2,2,3,1,28,-0.07923660025412746,-0.03353937878975909,-0.06383484183478594,0.66296072439873,-0.22221361,0.13820443
2,2,3,2,20,0.023544650557961844,-0.03353937878975909,-0.00019081910164653326,0.5842012217633336,-0.16595557,0.1448848
2,3,1,1,7,0.07231347196200517,-0.03353937878975909,0.0013547888610685455,0.32964787819137736,-0.05364414,0.04773106
2,3,1,2,11,0.04342853074191788,-0.03353937878975909,1.1419839682221683e-05,0.4359063255528997,-0.06037453,0.06200231
2,3,2,1,11,0.02723138460921417,-0.03353937878975909,-0.007049018615468012,0.4359063255528997,-0.09487565,0.06807891
2,3,2,2,11,0.2895924783216721,-0.03353937878975909,0.10731584171276952,0.4359063255528997,-0.041041847,0.173063
2,3,3,1,15,-0.04374771966236176,-0.03353937878975909,-0.03877715091610463,0.5130875028284732,-0.15668738,0.100629225
2,3,3,2,14,-0.0694340811547861,-0.03353937878975909,-0.051337493113135,0.49584237089863703,-0.20875977,0.07483916
2,4,1,1,30,0.08711966679274007,-0.03353937878975909,0.04829151106408369,0.6781993795723497,-0.22259216,0.28218812
2,4,1,2,20,-0.4555558652634135,-0.03353937878975909,-0.28008192579193736,0.5842012217633336,-0.42679453,-0.031707052
2,4,2,1,27,-0.051263633156621885,-0.03353937878975909,-0.04514499118591186,0.6547870593558273,-0.14667128,0.08237067
2,4,2,2,32,0.03828716606249886,-0.03353937878975909,0.016173185237557786,0.6921196631352943,-0.15120764,0.20426555
